410458273	20140219	201402	2014	2014.1342	GOV	STATE ATTORNEY GENERAL						GOV			USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	0.434782608695651	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20150219014500	http://djournal.com/news/mississippi-appeals-blocked-abortion-law-u-s-supreme-court/
410458274	20140219	201402	2014	2014.1342	JUD	CHIEF JUSTICE						JUD			BLZGOVMED	ELVIN PENNER	BLZ					GOV	MED		1	1014	101	10	3	-5.0	2	1	2	-0.95238095238096	1	South Korea	KS	KS		37	127.5	KS	1	Belize	BH	BH		17.25	-88.75	BH	1	South Korea	KS	KS		37	127.5	KS	20150219014500	http://lovefm.com/police-commissioner-says-penner-investigation-is-completed/
410458275	20140219	201402	2014	2014.1342	JUD	CHIEF JUSTICE						JUD			BLZGOVMED	ELVIN PENNER	BLZ					GOV	MED		1	1014	101	10	3	-5.0	6	1	6	-0.95238095238096	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20150219014500	http://lovefm.com/police-commissioner-says-penner-investigation-is-completed/
410458276	20140219	201402	2014	2014.1342	KOR	SOUTH KOREA	KOR								BLZGOVMED	ELVIN PENNER	BLZ					GOV	MED		1	1014	101	10	3	-5.0	2	1	2	-0.95238095238096	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20150219014500	http://lovefm.com/police-commissioner-says-penner-investigation-is-completed/
410458277	20140219	201402	2014	2014.1342	MDV	MALE	MDV																		0	042	042	04	1	1.9	6	1	6	-2.12765957446808	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20150219014500	http://newsroom.ucla.edu/in-the-news/ucla-in-the-news-february-18-2015
410458278	20140219	201402	2014	2014.1342	MDV	MALE	MDV								USA	UNITED STATES	USA								0	043	043	04	1	2.8	4	1	4	-2.12765957446808	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20150219014500	http://newsroom.ucla.edu/in-the-news/ucla-in-the-news-february-18-2015
410458279	20140219	201402	2014	2014.1342	MNCDEU	DEUTSCHE BANK	DEU					MNC													1	050	050	05	1	3.5	5	1	5	2.06540447504303	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	0								3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	20150219014500	http://lasvegassun.com/news/2015/feb/18/cosmopolitans-new-owner-culinary-signal-strife-ove/
410458280	20140219	201402	2014	2014.1342	MNCDEU	DEUTSCHE BANK	DEU					MNC													1	141	141	14	3	-6.5	3	1	3	2.06540447504303	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20150219014500	http://lasvegassun.com/news/2015/feb/18/cosmopolitans-new-owner-culinary-signal-strife-ove/
410458281	20140219	201402	2014	2014.1342	MNCDEU	DEUTSCHE BANK	DEU					MNC													1	141	141	14	3	-6.5	2	1	2	2.06540447504303	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20150219014500	http://lasvegassun.com/news/2015/feb/18/cosmopolitans-new-owner-culinary-signal-strife-ove/
410458282	20140219	201402	2014	2014.1342	MNCDEU	DEUTSCHE BANK	DEU					MNC			OPP	PROTESTER						OPP			1	050	050	05	1	3.5	5	1	5	2.06540447504303	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	20150219014500	http://lasvegassun.com/news/2015/feb/18/cosmopolitans-new-owner-culinary-signal-strife-ove/
410458283	20140219	201402	2014	2014.1342	MNCDEU	DEUTSCHE BANK	DEU					MNC			OPP	PROTESTER						OPP			1	141	141	14	3	-6.5	3	1	3	2.06540447504303	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20150219014500	http://lasvegassun.com/news/2015/feb/18/cosmopolitans-new-owner-culinary-signal-strife-ove/
410458284	20140219	201402	2014	2014.1342	MNCDEU	DEUTSCHE BANK	DEU					MNC			OPP	PROTESTER						OPP			1	141	141	14	3	-6.5	1	1	1	2.06540447504303	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20150219014500	http://lasvegassun.com/news/2015/feb/18/cosmopolitans-new-owner-culinary-signal-strife-ove/
410458285	20140219	201402	2014	2014.1342	MNCDEU	DEUTSCHE BANK	DEU					MNC			OPP	PROTESTER						OPP			1	141	141	14	3	-6.5	1	1	1	2.06540447504303	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20150219014500	http://lasvegassun.com/news/2015/feb/18/cosmopolitans-new-owner-culinary-signal-strife-ove/
410458286	20140219	201402	2014	2014.1342	MNCDEU	DEUTSCHE BANK	DEU					MNC			OPP	PROTESTER						OPP			1	175	175	17	4	-9.0	5	1	5	2.06540447504303	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	20150219014500	http://lasvegassun.com/news/2015/feb/18/cosmopolitans-new-owner-culinary-signal-strife-ove/
410458287	20140219	201402	2014	2014.1342	OPP	ACTIVIST						OPP			CHN	BEIJING	CHN								1	141	141	14	3	-6.5	104	1	104	2.10524864094579	1	Hong Kong	HK	HK		22.25	114.167	HK	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Hong Kong	HK	HK		22.25	114.167	HK	20150219014500	http://www.hongkongherald.com/index.php/sid/230375393
410458288	20140219	201402	2014	2014.1342	OPP	ACTIVIST						OPP			CHN	BEIJING	CHN								0	141	141	14	3	-6.5	6	1	6	-0.47099100852525	1	Hong Kong	HK	HK		22.25	114.167	HK	1	Hong Kong	HK	HK		22.25	114.167	HK	1	Hong Kong	HK	HK		22.25	114.167	HK	20150219014500	http://www.hongkongherald.com/index.php/sid/230374715
410458289	20140219	201402	2014	2014.1342	OPP	PROTESTER						OPP			MNCDEU	DEUTSCHE BANK	DEU					MNC			1	050	050	05	1	3.5	5	1	5	2.06540447504303	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	20150219014500	http://lasvegassun.com/news/2015/feb/18/cosmopolitans-new-owner-culinary-signal-strife-ove/
410458290	20140219	201402	2014	2014.1342	OPP	PROTESTER						OPP			MNCDEU	DEUTSCHE BANK	DEU					MNC			1	140	140	14	3	-6.5	5	1	5	2.06540447504303	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	20150219014500	http://lasvegassun.com/news/2015/feb/18/cosmopolitans-new-owner-culinary-signal-strife-ove/
410458291	20140219	201402	2014	2014.1342	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	4	1	4	-1.86046511627907	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20150219014500	http://herocomplex.latimes.com/movies/alien-neill-blomkamp-set-for-new-film-in-iconic-sci-fi-franchise/
410458292	20140219	201402	2014	2014.1342	USA	WASHINGTON	USA																		1	015	015	01	1	0.0	6	1	6	-5.43735224586289	3	Silver Spring, Washington, United States	US	USWA	WA067	46.897	-122.756	1508351	0								3	Silver Spring, Washington, United States	US	USWA		46.897	-122.756	1508351	20150219014500	http://www.washingtonpost.com/local/dc-area-news-briefs/2015/02/18/9de478ba-b7bb-11e4-9423-f3d0a1ec335c_story.html
410458293	20140219	201402	2014	2014.1342	USA	WASHINGTON	USA																		1	015	015	01	1	0.0	4	1	4	-5.43735224586289	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20150219014500	http://www.washingtonpost.com/local/dc-area-news-briefs/2015/02/18/9de478ba-b7bb-11e4-9423-f3d0a1ec335c_story.html
410458294	20140219	201402	2014	2014.1342	USA	DELAWARE	USA																		1	081	081	08	2	5.0	10	1	10	-8.64779874213836	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20150219014500	http://www.delawareonline.com/story/news/crime/2015/02/18/prosecutors-drop-charges-drug-lab-chemist/23634195/
410458295	20140219	201402	2014	2014.1342	USA	WYOMING	USA								AUS	AUSTRALIAN	AUS								0	120	120	12	3	-4.0	1	1	1	-0.70821529745043	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20150219014500	http://www.columbian.com/news/2015/feb/18/wyoming-bill-eyes-nw-coal-port/
410458296	20140219	201402	2014	2014.1342	USA	UNITED STATES	USA								MDV	MALE	MDV								0	042	042	04	1	1.9	4	1	4	-2.12765957446808	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20150219014500	http://newsroom.ucla.edu/in-the-news/ucla-in-the-news-february-18-2015
410458297	20140219	201402	2014	2014.1342	USA	WYOMING	USA								USAGOV	UNITED STATES	USA					GOV			0	020	020	02	1	3.0	1	1	1	-0.70821529745043	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20150219014500	http://www.columbian.com/news/2015/feb/18/wyoming-bill-eyes-nw-coal-port/
410458298	20140219	201402	2014	2014.1342	USAGOV	UNITED STATES	USA					GOV			JUD	CIRCUIT COURT OF APPEALS						JUD			1	020	020	02	1	3.0	2	1	2	0.434782608695651	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20150219014500	http://djournal.com/news/mississippi-appeals-blocked-abortion-law-u-s-supreme-court/
410458299	20140219	201402	2014	2014.1342	tam	TAMIL			tam						kan	KANNADA			kan						1	084	084	08	2	7.0	10	1	10	0.546448087431695	0								0								0								20150219014500	http://www.newindianexpress.com/entertainment/tamil/Manjapai-Becomes-Mr-Mommaga-in-Kannada/2015/02/19/article2674993.ece
410458300	20150120	201501	2015	2015.0548	ARG	ARGENTINE	ARG								PHL	PHILIPPINE	PHL								0	020	020	02	1	3.0	6	1	6	-0.31914893617021	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	1	Philippines	RP	RP		13	122	RP	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20150219014500	http://www.washingtonblade.com/2015/02/18/lgbt-catholics-receive-vip-seats-papal-audience/
410458301	20150120	201501	2015	2015.0548	ARG	ARGENTINE	ARG								PHL	PHILIPPINE	PHL								0	020	020	02	1	3.0	2	1	2	-0.31914893617021	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20150219014500	http://www.washingtonblade.com/2015/02/18/lgbt-catholics-receive-vip-seats-papal-audience/
410458302	20150120	201501	2015	2015.0548	ARG	ARGENTINE	ARG								PHL	PHILIPPINE	PHL								0	020	020	02	1	3.0	2	1	2	-0.31914893617021	1	Slovak Republic	LO	LO		48.6667	19.5	LO	1	Slovak Republic	LO	LO		48.6667	19.5	LO	1	Slovak Republic	LO	LO		48.6667	19.5	LO	20150219014500	http://www.washingtonblade.com/2015/02/18/lgbt-catholics-receive-vip-seats-papal-audience/
410458303	20150120	201501	2015	2015.0548	ARG	ARGENTINE	ARG								PHL	PHILIPPINE	PHL								0	042	042	04	1	1.9	8	1	8	-0.31914893617021	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20150219014500	http://www.washingtonblade.com/2015/02/18/lgbt-catholics-receive-vip-seats-papal-audience/
410458304	20150120	201501	2015	2015.0548	ARG	ARGENTINE	ARG								PHL	PHILIPPINE	PHL								0	042	042	04	1	1.9	2	1	2	-0.31914893617021	1	Slovak Republic	LO	LO		48.6667	19.5	LO	1	Slovak Republic	LO	LO		48.6667	19.5	LO	1	Slovak Republic	LO	LO		48.6667	19.5	LO	20150219014500	http://www.washingtonblade.com/2015/02/18/lgbt-catholics-receive-vip-seats-papal-audience/
410458305	20150120	201501	2015	2015.0548	COP	PRISON						COP													1	084	084	08	2	7.0	3	2	3	-1.86085662829849	3	Multnomah County, Oregon, United States	US	USOR	OR051	45.5001	-122.418	1135861	0								3	Multnomah County, Oregon, United States	US	USOR		45.5001	-122.418	1135861	20150219014500	http://portlandtribune.com/pt/9-news/251123-120265-former-maclaren-youth-commuted-by-kitzhaber
410458306	20150120	201501	2015	2015.0548	COP	PRISON						COP													1	084	084	08	2	7.0	1	1	1	-2.52707581227437	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								3	Portland State University, Oregon, United States	US	USOR		45.5112	-122.685	1125585	20150219014500	http://www.wsoctv.com/ap/ap/top-news/apnewsbreak-outgoing-gov-john-kitzhaber-commutes-s/nkDcP/
410458307	20150120	201501	2015	2015.0548	COP	PRISON						COP													1	084	084	08	2	7.0	1	1	1	-3.83838383838384	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								3	Multnomah County, Oregon, United States	US	USOR		45.5001	-122.418	1135861	20150219014500	http://www.washingtonpost.com/politics/apnewsbreak-outgoing-gov-john-kitzhaber-commutes-sentence/2015/02/18/981875b6-b7d5-11e4-bc30-a4e75503948a_story.html
410458308	20150120	201501	2015	2015.0548	COP	PRISON						COP													1	084	084	08	2	7.0	9	2	9	-1.86085662829849	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20150219014500	http://portlandtribune.com/pt/9-news/251123-120265-former-maclaren-youth-commuted-by-kitzhaber
410458309	20150120	201501	2015	2015.0548	COP	PRISON						COP													1	173	173	17	4	-5.0	1	1	1	-3.83838383838384	3	Multnomah County, Oregon, United States	US	USOR	OR051	45.5001	-122.418	1135861	0								3	Multnomah County, Oregon, United States	US	USOR		45.5001	-122.418	1135861	20150219014500	http://www.washingtonpost.com/politics/apnewsbreak-outgoing-gov-john-kitzhaber-commutes-sentence/2015/02/18/981875b6-b7d5-11e4-bc30-a4e75503948a_story.html
410458310	20150120	201501	2015	2015.0548	HTI	HAITI	HTI																		0	073	073	07	2	7.4	5	1	5	-0.4739336492891	4	Leogane, Ouest, Haiti	HA	HA11	17197	18.5108	-72.6339	-66437	0								4	Leogane, Ouest, Haiti	HA	HA11	17197	18.5108	-72.6339	-66437	20150219014500	http://ekklesia.co.uk/node/11248
410458311	20150120	201501	2015	2015.0548	LBY	LIBYA	LBY								IGOUNOGOV	THE UN		UNO				IGO	GOV		0	013	013	01	1	0.4	5	1	5	-5.92964824120602	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20150219014500	http://rt.com/news/233595-libya-arms-embargo-un/
410458312	20150120	201501	2015	2015.0548	MOS	MUSLIM				MOS															1	042	042	04	1	1.9	2	1	2	-4.7787610619469	1	Morocco	MO	MO		32	-5	MO	0								1	Pakistan	PK	PK		30	70	PK	20150219014500	http://www.utsandiego.com/news/2015/feb/18/ignatius-jordan-islamic-state-abdullah/
410458313	20150120	201501	2015	2015.0548	MOS	MUSLIM				MOS															1	042	042	04	1	1.9	8	1	8	-4.7787610619469	1	Pakistan	PK	PK		30	70	PK	0								1	Pakistan	PK	PK		30	70	PK	20150219014500	http://www.utsandiego.com/news/2015/feb/18/ignatius-jordan-islamic-state-abdullah/
410458314	20150120	201501	2015	2015.0548	MOS	ISLAMIC				MOS					IGOUNOGOV	THE UN		UNO				IGO	GOV		0	013	013	01	1	0.4	1	1	1	-5.92964824120602	4	Sirte, Sha`biyat Surt, Libya	LY	LY76	19099	31.2089	16.5887	-3178329	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20150219014500	http://rt.com/news/233595-libya-arms-embargo-un/
410458315	20150120	201501	2015	2015.0548	MOS	ISLAMIC				MOS					IGOUNOGOV	THE UN		UNO				IGO	GOV		0	013	013	01	1	0.4	4	1	4	-5.92964824120602	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20150219014500	http://rt.com/news/233595-libya-arms-embargo-un/
410458316	20150120	201501	2015	2015.0548	PHL	PHILIPPINE	PHL								ARG	ARGENTINE	ARG								0	043	043	04	1	2.8	2	1	2	-0.31914893617021	1	Slovak Republic	LO	LO		48.6667	19.5	LO	1	Slovak Republic	LO	LO		48.6667	19.5	LO	1	Slovak Republic	LO	LO		48.6667	19.5	LO	20150219014500	http://www.washingtonblade.com/2015/02/18/lgbt-catholics-receive-vip-seats-papal-audience/
410458317	20150120	201501	2015	2015.0548	PHL	PHILIPPINE	PHL								ARG	ARGENTINE	ARG								0	043	043	04	1	2.8	8	1	8	-0.31914893617021	1	Philippines	RP	RP		13	122	RP	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	1	Philippines	RP	RP		13	122	RP	20150219014500	http://www.washingtonblade.com/2015/02/18/lgbt-catholics-receive-vip-seats-papal-audience/
410458318	20150120	201501	2015	2015.0548	USA	UNITED STATES	USA								COP	PRISON						COP			0	084	084	08	2	7.0	2	1	2	-0.872093023255819	3	Multnomah County, Oregon, United States	US	USOR	OR051	45.5001	-122.418	1135861	3	Multnomah County, Oregon, United States	US	USOR		45.5001	-122.418	1135861	3	Multnomah County, Oregon, United States	US	USOR		45.5001	-122.418	1135861	20150219014500	http://portlandtribune.com/pt/9-news/251123-120265-former-maclaren-youth-commuted-by-kitzhaber
410458319	20150120	201501	2015	2015.0548	USA	ATLANTA	USA								GOV	MAYOR						GOV			1	115	115	11	3	-2.0	2	1	2	-1.875	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20150219014500	http://www.wsbradio.com/news/news/breaking-news/former-atlanta-fire-chief-files-federal-lawsuit-ag/nkDcF/
410458320	20150120	201501	2015	2015.0548	USA	ATLANTA	USA								USAGOV	UNITED STATES	USA					GOV			1	115	115	11	3	-2.0	2	1	2	-1.875	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20150219014500	http://www.wsbradio.com/news/news/breaking-news/former-atlanta-fire-chief-files-federal-lawsuit-ag/nkDcF/
410458321	20150120	201501	2015	2015.0548	USAELI	ATLANTA	USA					ELI			GOV	MAYOR						GOV			1	115	115	11	3	-2.0	3	1	3	-1.875	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20150219014500	http://www.wsbradio.com/news/news/breaking-news/former-atlanta-fire-chief-files-federal-lawsuit-ag/nkDcF/
410458322	20150120	201501	2015	2015.0548	USAMED	NEW YORK	USA					MED			BUS	PRODUCER						BUS			1	193	193	19	4	-10.0	2	1	2	3.10077519379845	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20150219014500	http://www.bignewsnetwork.com/index.php/sid/230385383
410458323	20150120	201501	2015	2015.0548	USAMED	NEW YORK	USA					MED			USA	TEXAS	USA								1	193	193	19	4	-10.0	8	1	8	3.10077519379845	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20150219014500	http://www.bignewsnetwork.com/index.php/sid/230385383
410458324	20150212	201502	2015	2015.1151											EDU	STUDENT						EDU			1	043	043	04	1	2.8	4	1	4	-2.34375	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Harvard University, Massachusetts, United States	US	USMA		42.3784	-71.1164	618399	20150219014500	http://baltimore.cbslocal.com/2015/02/18/mcdaniel-college-students-stuck-in-boston-are-back-home/
410458325	20150212	201502	2015	2015.1151											USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	0.93896713615023	0								3	Stanford, California, United States	US	USCA	CA085	37.4241	-122.166	1867061	3	Stanford, California, United States	US	USCA	CA085	37.4241	-122.166	1867061	20150219014500	http://www.contracostatimes.com/nation-world/ci_27552613/malia-obama-touring-colleges-including-stanford-cal
410458326	20150212	201502	2015	2015.1151	EDU	STUDENT						EDU													1	044	044	04	1	2.5	4	1	4	-2.34375	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Harvard University, Massachusetts, United States	US	USMA		42.3784	-71.1164	618399	20150219014500	http://baltimore.cbslocal.com/2015/02/18/mcdaniel-college-students-stuck-in-boston-are-back-home/
